YEAR,T_MAPCODE,BIOME,LC7_text,km2
2022,SKr3,Succulent Karoo,Natural,170.7376
2022,SKr4,Succulent Karoo,Natural,827.1612
2022,SKr5,Succulent Karoo,Natural,18.3652
2022,SKr6,Succulent Karoo,Natural,65.8232
2022,SKr7,Succulent Karoo,Natural,326.5544
2022,SKr8,Succulent Karoo,Natural,50.5104
2022,SKr9,Succulent Karoo,Natural,3.2652
2022,SKs1,Succulent Karoo,Natural,311.0076
2022,SKs10,Succulent Karoo,Natural,133.9984
2022,SKs11,Succulent Karoo,Natural,286.6852
2022,SKs12,Succulent Karoo,Natural,423.524
2022,SKs13,Succulent Karoo,Natural,108.1508
2022,SKs14,Succulent Karoo,Natural,644.0144
2022,SKs2,Succulent Karoo,Natural,524.9028
2022,SKs3,Succulent Karoo,Natural,302.72
2022,SKs4,Succulent Karoo,Natural,441.4408
2022,SKs5,Succulent Karoo,Natural,565.6908
2022,SKs6,Succulent Karoo,Natural,122.7916
2022,SKs7,Succulent Karoo,Natural,2540.0112
2022,SKs8,Succulent Karoo,Natural,727.288
2022,SKs9,Succulent Karoo,Natural,884.7432
2022,SKt1,Succulent Karoo,Natural,101.3284
2022,SKt2,Succulent Karoo,Natural,7313.0976
2022,SKt3,Succulent Karoo,Natural,5222.7172
2022,SKv1,Succulent Karoo,Natural,447.9824
2022,SKv10,Succulent Karoo,Natural,226.2656
2022,SKv11,Succulent Karoo,Natural,1369.166
2022,SKv13,Succulent Karoo,Natural,2513.968
2022,SKv14,Succulent Karoo,Natural,769.2448
2022,SKv2,Succulent Karoo,Natural,557.15
2022,SKv3,Succulent Karoo,Natural,902.9904
2022,SKv4,Succulent Karoo,Natural,1313.5804
2022,SKv5,Succulent Karoo,Natural,6923.8212
2022,SKv6,Succulent Karoo,Natural,4674.8652
2022,SKv7,Succulent Karoo,Natural,496.252
2022,SKv8,Succulent Karoo,Natural,3931.7928
2022,SVcb1,Savanna,Natural,5108.8792
2022,SVcb10,Savanna,Natural,919.6632
2022,SVcb11,Savanna,Natural,2493.6388
2022,SVcb12,Savanna,Natural,10862.8848
2022,SVcb13,Savanna,Natural,1920.4356
2022,SVcb14,Savanna,Natural,441.2272
2022,SVcb15,Savanna,Natural,2856.3324
2022,SVcb16,Savanna,Natural,9880.8072
2022,SVcb17,Savanna,Natural,8214.646
2022,SVcb18,Savanna,Natural,5101.8224
2022,SVcb19,Savanna,Natural,10665.7168
2022,SVcb2,Savanna,Natural,1075.8564
2022,SVcb20,Savanna,Natural,6219.6988
2022,SVcb21,Savanna,Natural,3045.662
2022,SVcb22,Savanna,Natural,0.5316
2022,SVcb23,Savanna,Natural,2519.1048
2022,SVcb24,Savanna,Natural,596.7168
2022,SVcb25,Savanna,Natural,823.9772
2022,SVcb26,Savanna,Natural,1747.8652
2022,SVcb27,Savanna,Natural,1210.104
2022,SVcb28,Savanna,Natural,1809.8568
2022,SVcb29,Savanna,Natural,373.6608
2022,SVcb3,Savanna,Natural,889.586
2022,SVcb4,Savanna,Natural,3661.8716
2022,SVcb5,Savanna,Natural,359.8116
2022,SVcb6,Savanna,Natural,708.9796
2022,SVcb7,Savanna,Natural,360.9508
2022,SVcb8,Savanna,Natural,843.362
2022,SVcb9,Savanna,Natural,2593.0128
2022,SVk1,Savanna,Natural,12001.9708
2022,SVk10,Savanna,Natural,5539.6844
2022,SVk11,Savanna,Natural,13624.6808
2022,SVk12,Savanna,Natural,7252.688
2022,SVk13,Savanna,Natural,8409.2552
2022,SVk14,Savanna,Natural,880.8224
2022,SVk15,Savanna,Natural,1617.2148
2022,SVk16,Savanna,Natural,7905.7652
2022,SVk17,Savanna,Natural,3751.572
2022,SVk18,Savanna,Natural,953.0492
2022,SVk2,Savanna,Natural,3227.4224
2022,SVk3,Savanna,Natural,576.2632
2022,SVk4,Savanna,Natural,12455.3472
2022,SVk5,Savanna,Natural,1418.3416
2022,SVk6,Savanna,Natural,4220.3792
2022,SVk7,Savanna,Natural,13112.6348
2022,SVk8,Savanna,Natural,3235.7984
2022,SVk9,Savanna,Natural,5504.2496
2022,SVkd1,Savanna,Natural,37004.7196
2022,SVkd2,Savanna,Natural,2239.5116
2022,SVkd3,Savanna,Natural,2898.1184
2022,SVkd4,Savanna,Natural,762.2544
2022,SVl1,Savanna,Natural,1579.2596
2022,SVl10,Savanna,Natural,615.1964
2022,SVl11,Savanna,Natural,596.5872
2022,SVl12,Savanna,Natural,364.6696
2022,SVl13,Savanna,Natural,72.4612
2022,SVl14,Savanna,Natural,1033.4924
2022,SVl15,Savanna,Natural,1343.736
2022,SVl16,Savanna,Natural,1045.0056
2022,SVl17,Savanna,Natural,36.3308
2022,SVl18,Savanna,Natural,865.0132
2022,SVl19,Savanna,Natural,80.776
2022,SVl2,Savanna,Natural,183.8284
2022,SVl20,Savanna,Natural,648.6476
2022,SVl21,Savanna,Natural,268.5708
2022,SVl22,Savanna,Natural,3358.0616
2022,SVl23,Savanna,Natural,4497.7396
2022,SVl24,Savanna,Natural,182.28
2022,SVl25,Savanna,Natural,472.9328
2022,SVl26,Savanna,Natural,510.344
2022,SVl27,Savanna,Natural,426.688
2022,SVl3,Savanna,Natural,11896.1492
2022,SVl4,Savanna,Natural,591.676
2022,SVl5,Savanna,Natural,2478.2988
2022,SVl6,Savanna,Natural,757.7016
2022,SVl7,Savanna,Natural,286.2132
2022,SVl8,Savanna,Natural,1748.3556
2022,SVl9,Savanna,Natural,1115.6136
2022,SVmp1,Savanna,Natural,8133.022
2022,SVmp2,Savanna,Natural,2718.2392
2022,SVmp3,Savanna,Natural,276.878
2022,SVmp4,Savanna,Natural,2800.2144
2022,SVmp5,Savanna,Natural,4722.0828
2022,SVmp6,Savanna,Natural,2431.4684
2022,SVmp7,Savanna,Natural,2027.626
2022,SVmp8,Savanna,Natural,310.2836
2022,SVs1,Savanna,Natural,1972.284
2022,SVs2,Savanna,Natural,1631.75
2022,SVs3,Savanna,Natural,1014.296
2022,SVs4,Savanna,Natural,325.9052
2022,SVs5,Savanna,Natural,250.3336
2022,SVs6,Savanna,Natural,7037.5756
2022,SVs7,Savanna,Natural,4782.816
2022,SVs8,Savanna,Natural,848.6824
1990,AT15,Albany Thicket,Secondary-natural,0
1990,AT16,Albany Thicket,Secondary-natural,0.7204
1990,AT17,Albany Thicket,Secondary-natural,22.2112
1990,AT18,Albany Thicket,Secondary-natural,26.762
1990,AT19,Albany Thicket,Secondary-natural,0.7028
1990,AT20,Albany Thicket,Secondary-natural,0.0308
1990,AT21,Albany Thicket,Secondary-natural,10.402
1990,AT22,Albany Thicket,Secondary-natural,19.952
1990,AT23,Albany Thicket,Secondary-natural,14.702
1990,AT24,Albany Thicket,Secondary-natural,128.7212
1990,AT25,Albany Thicket,Secondary-natural,1.4064
1990,AT26,Albany Thicket,Secondary-natural,0.442
1990,AT27,Albany Thicket,Secondary-natural,0.8004
1990,AT28,Albany Thicket,Secondary-natural,38.6336
1990,AT29,Albany Thicket,Secondary-natural,1.3192
1990,AT30,Albany Thicket,Secondary-natural,4.3956
1990,AT31,Albany Thicket,Secondary-natural,19.2832
1990,AT32,Albany Thicket,Secondary-natural,17.3404
1990,AT33,Albany Thicket,Secondary-natural,0.926
1990,AT34,Albany Thicket,Secondary-natural,0.4176
1990,AT35,Albany Thicket,Secondary-natural,3.2424
1990,AT36,Albany Thicket,Secondary-natural,0.144
1990,AT37,Albany Thicket,Secondary-natural,6.4784
1990,AT38,Albany Thicket,Secondary-natural,47.6976
1990,AT39,Albany Thicket,Secondary-natural,1.4308
1990,AT40,Albany Thicket,Secondary-natural,31.9392
1990,AT41,Albany Thicket,Secondary-natural,2.7424
1990,AT42,Albany Thicket,Secondary-natural,2.9324
1990,AT43,Albany Thicket,Secondary-natural,3.504
1990,AT44,Albany Thicket,Secondary-natural,3.192
1990,AT45,Albany Thicket,Secondary-natural,30.1256
1990,AT46,Albany Thicket,Secondary-natural,2.4996
1990,AT47,Albany Thicket,Secondary-natural,3.1364
1990,AT48,Albany Thicket,Secondary-natural,0
1990,AT49,Albany Thicket,Secondary-natural,5.5056
1990,AT50,Albany Thicket,Secondary-natural,4.8856
1990,AT51,Albany Thicket,Secondary-natural,8.8164
1990,AT52,Albany Thicket,Secondary-natural,2.9232
1990,AT53,Albany Thicket,Secondary-natural,0.3856
1990,AT54,Albany Thicket,Secondary-natural,0.1444
1990,AT55,Albany Thicket,Secondary-natural,2.4608
1990,AT56,Albany Thicket,Secondary-natural,41.4244
1990,AT57,Albany Thicket,Secondary-natural,1.5348
1990,AT58,Albany Thicket,Secondary-natural,1.9844
1990,AZa1,Azonal,Secondary-natural,0.0684
1990,AZa2,Azonal,Secondary-natural,12.2712
1990,AZa3,Azonal,Secondary-natural,15.3784
1990,AZa4,Azonal,Secondary-natural,35.7896
1990,AZa5,Azonal,Secondary-natural,56.3372
1990,AZa6,Azonal,Secondary-natural,9.854
1990,AZa7,Azonal,Secondary-natural,16.8856
1990,AZd1,Azonal,Secondary-natural,0
1990,AZd2,Azonal,Secondary-natural,0
1990,AZd3,Azonal,Secondary-natural,0.3196
1990,AZd4,Azonal,Secondary-natural,0.012
1990,AZi1,Azonal,Secondary-natural,35.9956
1990,AZi3,Azonal,Secondary-natural,0.988
1990,AZi5,Azonal,Secondary-natural,98.5576
1990,AZi6,Azonal,Secondary-natural,50.1432
1990,AZi7,Azonal,Secondary-natural,51.0112
1990,AZi8,Azonal,Secondary-natural,9.166
1990,AZs3,Azonal,Secondary-natural,0
1990,CB1,IOCB,Secondary-natural,73.4424
1990,CB2,IOCB,Secondary-natural,17.9984
1990,CB3,IOCB,Secondary-natural,242.14
1990,CB4,IOCB,Secondary-natural,162.6012
1990,CB5,IOCB,Secondary-natural,137.5128
1990,CB6,IOCB,Secondary-natural,214.8304
1990,Dg1,Desert,Secondary-natural,0
1990,Dg10,Desert,Secondary-natural,0.0896
1990,Dg2,Desert,Secondary-natural,0
1990,Dg3,Desert,Secondary-natural,0
1990,Dg4,Desert,Secondary-natural,0
1990,Dg5,Desert,Secondary-natural,0
1990,Dg6,Desert,Secondary-natural,0
1990,Dg7,Desert,Secondary-natural,0
1990,Dg8,Desert,Secondary-natural,0
1990,Dg9,Desert,Secondary-natural,0.5848
1990,Dn1,Desert,Secondary-natural,0.1052
1990,Dn2,Desert,Secondary-natural,0
1990,Dn3,Desert,Secondary-natural,0.9524
1990,Dn4,Desert,Secondary-natural,0
1990,Dn5,Desert,Secondary-natural,0
1990,FFa1,Fynbos,Secondary-natural,7.9624
1990,FFa2,Fynbos,Secondary-natural,14.8424
1990,FFa3,Fynbos,Secondary-natural,47.9904
1990,FFa4,Fynbos,Secondary-natural,4.9804
1990,FFb1,Fynbos,Secondary-natural,3.9152
1990,FFb2,Fynbos,Secondary-natural,1.2768
1990,FFb3,Fynbos,Secondary-natural,0
1990,FFb4,Fynbos,Secondary-natural,0.4412
1990,FFb5,Fynbos,Secondary-natural,3.4504
1990,FFb6,Fynbos,Secondary-natural,4.128
1990,FFc1,Fynbos,Secondary-natural,44.8004
1990,FFd1,Fynbos,Secondary-natural,90.8844
1990,FFd10,Fynbos,Secondary-natural,1.4508
1990,FFd11,Fynbos,Secondary-natural,0.822
1990,FFd2,Fynbos,Secondary-natural,129.9028
1990,FFd3,Fynbos,Secondary-natural,52.1364
1990,FFd4,Fynbos,Secondary-natural,84.8396
1990,FFd5,Fynbos,Secondary-natural,38.724
1990,FFd6,Fynbos,Secondary-natural,1.6256
1990,FFd7,Fynbos,Secondary-natural,11.4084
1990,FFd8,Fynbos,Secondary-natural,2.104
1990,FFd9,Fynbos,Secondary-natural,43.5708
1990,FFf1,Fynbos,Secondary-natural,46.2144
1990,FFf2,Fynbos,Secondary-natural,4.2628
1990,FFg1,Fynbos,Secondary-natural,0
1990,FFg2,Fynbos,Secondary-natural,23.794
1990,FFg3,Fynbos,Secondary-natural,0.7152
1990,FFg4,Fynbos,Secondary-natural,0.3248
1990,FFg5,Fynbos,Secondary-natural,32.7236
1990,FFh1,Fynbos,Secondary-natural,37.2264
1990,FFh10,Fynbos,Secondary-natural,1.7056
1990,FFh11,Fynbos,Secondary-natural,0
1990,FFh2,Fynbos,Secondary-natural,0.7996
1990,FFh3,Fynbos,Secondary-natural,3.358
1990,FFh4,Fynbos,Secondary-natural,8.6492
1990,FFh5,Fynbos,Secondary-natural,3.332
1990,FFh6,Fynbos,Secondary-natural,4.2424
1990,FFh7,Fynbos,Secondary-natural,7.4876
1990,FFh8,Fynbos,Secondary-natural,11.5184
1990,FFh9,Fynbos,Secondary-natural,28.1264
1990,FFl1,Fynbos,Secondary-natural,6.5196
1990,FFl2,Fynbos,Secondary-natural,6.4416
1990,FFl3,Fynbos,Secondary-natural,13.2796
1990,FFq1,Fynbos,Secondary-natural,0
1990,FFq2,Fynbos,Secondary-natural,13.4348
1990,FFq3,Fynbos,Secondary-natural,7.8576
1990,FFq4,Fynbos,Secondary-natural,0.6704
1990,FFq5,Fynbos,Secondary-natural,0
1990,FFq6,Fynbos,Secondary-natural,3.11
1990,FFs1,Fynbos,Secondary-natural,20.082
1990,FFs10,Fynbos,Secondary-natural,7.5948
1990,FFs11,Fynbos,Secondary-natural,16.978
1990,FFs12,Fynbos,Secondary-natural,45.24
1990,FFs13,Fynbos,Secondary-natural,3.5096
1990,FFs14,Fynbos,Secondary-natural,2.7232
1990,FFs15,Fynbos,Secondary-natural,13.0584
1990,FFs16,Fynbos,Secondary-natural,5.0224
1990,FFs17,Fynbos,Secondary-natural,1.6768
1990,FFs18,Fynbos,Secondary-natural,17.8772
1990,FFs19,Fynbos,Secondary-natural,47.9284
1990,FFs2,Fynbos,Secondary-natural,33.484
1990,FFs20,Fynbos,Secondary-natural,43.1096
1990,FFs21,Fynbos,Secondary-natural,0
1990,FFs22,Fynbos,Secondary-natural,1.2596
1990,FFs23,Fynbos,Secondary-natural,3.3552
1990,FFs24,Fynbos,Secondary-natural,0.1092
1990,FFs25,Fynbos,Secondary-natural,0.2084
1990,FFs26,Fynbos,Secondary-natural,1.1704
1990,FFs27,Fynbos,Secondary-natural,19.1976
1990,FFs28,Fynbos,Secondary-natural,62.1768
1990,FFs29,Fynbos,Secondary-natural,6.9976
1990,FFs3,Fynbos,Secondary-natural,11.2392
1990,FFs30,Fynbos,Secondary-natural,0
1990,FFs31,Fynbos,Secondary-natural,0
1990,FFs32,Fynbos,Secondary-natural,13.8472
1990,FFs4,Fynbos,Secondary-natural,44.3848
1990,FFs5,Fynbos,Secondary-natural,27.832
1990,FFs6,Fynbos,Secondary-natural,8.8752
1990,FFs7,Fynbos,Secondary-natural,1.096
1990,FFs8,Fynbos,Secondary-natural,0.1072
1990,FFs9,Fynbos,Secondary-natural,0.502
1990,FFt1,Fynbos,Secondary-natural,0.6224
1990,FFt2,Fynbos,Secondary-natural,3.456
1990,FOa1,Forest,Secondary-natural,8.304
1990,FOa2,Forest,Secondary-natural,0.6624
1990,FOa3,Forest,Secondary-natural,0.1824
1990,FOz1,Forest,Secondary-natural,26.4752
1990,FOz2,Forest,Secondary-natural,0.3264
1990,FOz3,Forest,Secondary-natural,40.478
1990,FOz4,Forest,Secondary-natural,1.1236
1990,FOz5,Forest,Secondary-natural,15.224
1990,FOz6,Forest,Secondary-natural,5.83
1990,FOz7,Forest,Secondary-natural,24.4236
1990,FOz8,Forest,Secondary-natural,4.1932
1990,FOz9,Forest,Secondary-natural,0.094
1990,FRa1,Fynbos,Secondary-natural,25.1128
1990,FRa2,Fynbos,Secondary-natural,4.2944
1990,FRc1,Fynbos,Secondary-natural,6.0412
1990,FRc2,Fynbos,Secondary-natural,14.8092
1990,FRd1,Fynbos,Secondary-natural,3.6672
1990,FRd2,Fynbos,Secondary-natural,5.9768
1990,FRg1,Fynbos,Secondary-natural,10.3728
1990,FRg2,Fynbos,Secondary-natural,66.9996
1990,FRg3,Fynbos,Secondary-natural,0
1990,FRl1,Fynbos,Secondary-natural,6.7004
1990,FRs1,Fynbos,Secondary-natural,2.5736
1990,FRs10,Fynbos,Secondary-natural,0
1990,FRs11,Fynbos,Secondary-natural,28.6212
1990,FRs12,Fynbos,Secondary-natural,31.9404
1990,FRs13,Fynbos,Secondary-natural,76.8656
1990,FRs14,Fynbos,Secondary-natural,34.2828
1990,FRs15,Fynbos,Secondary-natural,3.7864
1990,FRs16,Fynbos,Secondary-natural,11.1804
1990,FRs17,Fynbos,Secondary-natural,6.8524
1990,FRs18,Fynbos,Secondary-natural,0
1990,FRs19,Fynbos,Secondary-natural,3.2768
1990,FRs2,Fynbos,Secondary-natural,17.826
1990,FRs20,Fynbos,Secondary-natural,4.8732
1990,FRs3,Fynbos,Secondary-natural,19.4548
1990,FRs4,Fynbos,Secondary-natural,44.2916
1990,FRs5,Fynbos,Secondary-natural,29.7192
1990,FRs6,Fynbos,Secondary-natural,86.0536
1990,FRs7,Fynbos,Secondary-natural,68.7772
1990,FRs8,Fynbos,Secondary-natural,78.5384
1990,FRs9,Fynbos,Secondary-natural,190.4736
1990,FS1,Fynbos,Secondary-natural,35.7252
1990,FS10,Fynbos,Secondary-natural,1.2424
1990,FS11,Fynbos,Secondary-natural,0
1990,FS12,Fynbos,Secondary-natural,0.1304
1990,FS13,Fynbos,Secondary-natural,0.0296
1990,FS14,Fynbos,Secondary-natural,0.0072
1990,FS2,Fynbos,Secondary-natural,15.1232
1990,FS3,Fynbos,Secondary-natural,143.5924
1990,FS4,Fynbos,Secondary-natural,4.9412
1990,FS5,Fynbos,Secondary-natural,12.1356
1990,FS6,Fynbos,Secondary-natural,2.0664
1990,FS7,Fynbos,Secondary-natural,0.4776
1990,FS9,Fynbos,Secondary-natural,1.8928
1990,Gd1,Grassland,Secondary-natural,104.2824
1990,Gd10,Grassland,Secondary-natural,0
1990,Gd2,Grassland,Secondary-natural,0
1990,Gd3,Grassland,Secondary-natural,105.1768
1990,Gd4,Grassland,Secondary-natural,66.4144
1990,Gd5,Grassland,Secondary-natural,21.132
1990,Gd6,Grassland,Secondary-natural,0
1990,Gd7,Grassland,Secondary-natural,0.104
1990,Gd8,Grassland,Secondary-natural,10.89
1990,Gh1,Grassland,Secondary-natural,53.8676
1990,Gh10,Grassland,Secondary-natural,738.8752
1990,Gh11,Grassland,Secondary-natural,37.2472
1990,Gh12,Grassland,Secondary-natural,7.5692
1990,Gh13,Grassland,Secondary-natural,274.2404
1990,Gh14,Grassland,Secondary-natural,368.1644
1990,Gh15,Grassland,Secondary-natural,455.2664
1990,Gh2,Grassland,Secondary-natural,177.7932
1990,Gh3,Grassland,Secondary-natural,94.2508
1990,Gh4,Grassland,Secondary-natural,33.4136
1990,Gh5,Grassland,Secondary-natural,103.968
1990,Gh6,Grassland,Secondary-natural,246.5212
1990,Gh7,Grassland,Secondary-natural,16.9968
1990,Gh8,Grassland,Secondary-natural,1.19
1990,Gh9,Grassland,Secondary-natural,106.1336
1990,Gm1,Grassland,Secondary-natural,92.9572
1990,Gm10,Grassland,Secondary-natural,76.1576
1990,Gm11,Grassland,Secondary-natural,863.8596
1990,Gm12,Grassland,Secondary-natural,1651.318
1990,Gm13,Grassland,Secondary-natural,417.4268
1990,Gm14,Grassland,Secondary-natural,216.1244
1990,Gm15,Grassland,Secondary-natural,351.562
1990,Gm16,Grassland,Secondary-natural,300.378
1990,Gm17,Grassland,Secondary-natural,4.552
1990,Gm19,Grassland,Secondary-natural,186.9568
1990,Gm2,Grassland,Secondary-natural,11.9468
1990,Gm20,Grassland,Secondary-natural,0.8532
1990,Gm21,Grassland,Secondary-natural,87.6996
1990,Gm22,Grassland,Secondary-natural,23.5008
1990,Gm23,Grassland,Secondary-natural,16.072
1990,Gm24,Grassland,Secondary-natural,0
1990,Gm25,Grassland,Secondary-natural,8.2476
1990,Gm26,Grassland,Secondary-natural,3.3256
1990,Gm27,Grassland,Secondary-natural,4.1208
1990,Gm28,Grassland,Secondary-natural,0.5196
1990,Gm29,Grassland,Secondary-natural,8.0024
1990,Gm3,Grassland,Secondary-natural,401.502
1990,Gm30,Grassland,Secondary-natural,235.58
1990,Gm31,Grassland,Secondary-natural,4.5128
1990,Gm4,Grassland,Secondary-natural,533.0312
1990,Gm5,Grassland,Secondary-natural,50.3928
1990,Gm6,Grassland,Secondary-natural,227.8532
1990,Gm7,Grassland,Secondary-natural,0.426
1990,Gm8,Grassland,Secondary-natural,1113.774
1990,Gm9,Grassland,Secondary-natural,72.0136
1990,Gs1,Grassland,Secondary-natural,12.6324
1990,Gs10,Grassland,Secondary-natural,405.4444
1990,Gs11,Grassland,Secondary-natural,265.9972
1990,Gs12,Grassland,Secondary-natural,756.6888
1990,Gs13,Grassland,Secondary-natural,76.2448
1990,Gs14,Grassland,Secondary-natural,406.7916
1990,Gs15,Grassland,Secondary-natural,399.5196
1990,Gs16,Grassland,Secondary-natural,56.2504
1990,Gs17,Grassland,Secondary-natural,9.2388
1990,Gs18,Grassland,Secondary-natural,1.5596
1990,Gs19,Grassland,Secondary-natural,390.9036
1990,Gs2,Grassland,Secondary-natural,52.8936
1990,Gs20,Grassland,Secondary-natural,696.868
1990,Gs3,Grassland,Secondary-natural,40.6748
1990,Gs4,Grassland,Secondary-natural,778.3112
1990,Gs6,Grassland,Secondary-natural,634.2976
1990,Gs7,Grassland,Secondary-natural,724.732
1990,Gs8,Grassland,Secondary-natural,126.9476
1990,Gs9,Grassland,Secondary-natural,428.0196
1990,NKb1,Nama-Karoo,Secondary-natural,0.676
1990,NKb2,Nama-Karoo,Secondary-natural,0
1990,NKb3,Nama-Karoo,Secondary-natural,11.8176
1990,NKb4,Nama-Karoo,Secondary-natural,0.8516
1990,NKb5,Nama-Karoo,Secondary-natural,2.4044
1990,NKb6,Nama-Karoo,Secondary-natural,92.3656
1990,NKl1,Nama-Karoo,Secondary-natural,16.2176
1990,NKl2,Nama-Karoo,Secondary-natural,9.924
1990,NKl4,Nama-Karoo,Secondary-natural,2.5452
1990,NKu1,Nama-Karoo,Secondary-natural,50.032
1990,NKu2,Nama-Karoo,Secondary-natural,3.8764
1990,NKu3,Nama-Karoo,Secondary-natural,279.8944
1990,NKu4,Nama-Karoo,Secondary-natural,362.7224
1990,NOTVEG,NOTVEG,Secondary-natural,8.1488
1990,SKk1,Succulent Karoo,Secondary-natural,1.152
1990,SKk2,Succulent Karoo,Secondary-natural,0.3728
1990,SKk3,Succulent Karoo,Secondary-natural,2.836
1990,SKk4,Succulent Karoo,Secondary-natural,0.8704
1990,SKk5,Succulent Karoo,Secondary-natural,6.5936
1990,SKk6,Succulent Karoo,Secondary-natural,0.126
1990,SKk7,Succulent Karoo,Secondary-natural,3.6252
1990,SKk8,Succulent Karoo,Secondary-natural,0.1412
1990,SKk9,Succulent Karoo,Secondary-natural,0.204
1990,SKn1,Succulent Karoo,Secondary-natural,140.7824
1990,SKn2,Succulent Karoo,Secondary-natural,2.5416
1990,SKn3,Succulent Karoo,Secondary-natural,115.4856
1990,SKn4,Succulent Karoo,Secondary-natural,138.6216
1990,SKn5,Succulent Karoo,Secondary-natural,0
1990,SKn6,Succulent Karoo,Secondary-natural,1.3364
1990,SKn7,Succulent Karoo,Secondary-natural,11.7364
1990,SKr1,Succulent Karoo,Secondary-natural,0
1990,SKr10,Succulent Karoo,Secondary-natural,0
1990,SKr11,Succulent Karoo,Secondary-natural,0
1990,SKr12,Succulent Karoo,Secondary-natural,0.02
1990,SKr13,Succulent Karoo,Secondary-natural,0
1990,SKr14,Succulent Karoo,Secondary-natural,0
1990,SKr15,Succulent Karoo,Secondary-natural,33.21
1990,SKr16,Succulent Karoo,Secondary-natural,0
1990,SKr17,Succulent Karoo,Secondary-natural,0
1990,SKr18,Succulent Karoo,Secondary-natural,0
1990,SKr19,Succulent Karoo,Secondary-natural,0
1990,SKr2,Succulent Karoo,Secondary-natural,0
1990,SKr3,Succulent Karoo,Secondary-natural,0
1990,SKr4,Succulent Karoo,Secondary-natural,0
1990,SKr5,Succulent Karoo,Secondary-natural,0
1990,SKr6,Succulent Karoo,Secondary-natural,0
1990,SKr7,Succulent Karoo,Secondary-natural,0
1990,SKr8,Succulent Karoo,Secondary-natural,0
1990,SKr9,Succulent Karoo,Secondary-natural,0
1990,SKs1,Succulent Karoo,Secondary-natural,0
1990,SKs10,Succulent Karoo,Secondary-natural,0
1990,SKs11,Succulent Karoo,Secondary-natural,0
1990,SKs12,Succulent Karoo,Secondary-natural,27.58
1990,SKs13,Succulent Karoo,Secondary-natural,3.9168
1990,SKs14,Succulent Karoo,Secondary-natural,17.5816
1990,SKs2,Succulent Karoo,Secondary-natural,0
1990,SKs3,Succulent Karoo,Secondary-natural,0
1990,SKs4,Succulent Karoo,Secondary-natural,0
1990,SKs5,Succulent Karoo,Secondary-natural,0
1990,SKs6,Succulent Karoo,Secondary-natural,0
1990,SKs7,Succulent Karoo,Secondary-natural,106.8068
1990,SKs8,Succulent Karoo,Secondary-natural,4.00E-04
1990,SKs9,Succulent Karoo,Secondary-natural,4.3192
1990,SKt1,Succulent Karoo,Secondary-natural,0
1990,SKt2,Succulent Karoo,Secondary-natural,106.0744
1990,SKt3,Succulent Karoo,Secondary-natural,35.942
1990,SKv1,Succulent Karoo,Secondary-natural,11.0896
1990,SKv10,Succulent Karoo,Secondary-natural,2.5412
1990,SKv11,Succulent Karoo,Secondary-natural,11.9052
1990,SKv13,Succulent Karoo,Secondary-natural,5.8828
1990,SKv14,Succulent Karoo,Secondary-natural,2.4644
1990,SKv2,Succulent Karoo,Secondary-natural,0.1008
1990,SKv3,Succulent Karoo,Secondary-natural,8.7908
1990,SKv4,Succulent Karoo,Secondary-natural,2.9552
1990,SKv5,Succulent Karoo,Secondary-natural,14.1784
1990,SKv6,Succulent Karoo,Secondary-natural,9.7944
1990,SKv7,Succulent Karoo,Secondary-natural,18.7016
1990,SKv8,Succulent Karoo,Secondary-natural,21.2124
1990,SVcb1,Savanna,Secondary-natural,236.6324
1990,SVcb10,Savanna,Secondary-natural,66.1416
1990,SVcb11,Savanna,Secondary-natural,87.2648
1990,SVcb12,Savanna,Secondary-natural,1339.3452
1990,SVcb13,Savanna,Secondary-natural,52.3412
1990,SVcb14,Savanna,Secondary-natural,122.044
1990,SVcb15,Savanna,Secondary-natural,557.2736
1990,SVcb16,Savanna,Secondary-natural,533.33
1990,SVcb17,Savanna,Secondary-natural,199.0728
1990,SVcb18,Savanna,Secondary-natural,251.1528
1990,SVcb19,Savanna,Secondary-natural,111.8484
1990,SVcb2,Savanna,Secondary-natural,3.2836
1990,SVcb20,Savanna,Secondary-natural,977.8496
1990,SVcb21,Savanna,Secondary-natural,119.5284
1990,SVcb22,Savanna,Secondary-natural,0
1990,SVcb23,Savanna,Secondary-natural,416.5388
1990,SVcb24,Savanna,Secondary-natural,22.7748
1990,SVcb25,Savanna,Secondary-natural,9.3772
1990,SVcb26,Savanna,Secondary-natural,19.34
1990,SVcb27,Savanna,Secondary-natural,250.992
1990,SVcb28,Savanna,Secondary-natural,82.5672
1990,SVcb29,Savanna,Secondary-natural,5.0312
1990,SVcb3,Savanna,Secondary-natural,118.4836
1990,SVcb4,Savanna,Secondary-natural,132.918
1990,SVcb5,Savanna,Secondary-natural,2.2928
1990,SVcb6,Savanna,Secondary-natural,384.8772
1990,SVcb7,Savanna,Secondary-natural,18.216
1990,SVcb8,Savanna,Secondary-natural,134.7116
1990,SVcb9,Savanna,Secondary-natural,80.448
1990,SVk1,Savanna,Secondary-natural,372.5584
1990,SVk10,Savanna,Secondary-natural,38.4248
1990,SVk11,Savanna,Secondary-natural,132.6112
1990,SVk12,Savanna,Secondary-natural,17.2444
1990,SVk13,Savanna,Secondary-natural,24.9208
1990,SVk14,Savanna,Secondary-natural,2.4056
1990,SVk15,Savanna,Secondary-natural,1.4968
